region_id,site,n_pe,n_ctrl,beta_pe,beta_ctrl,delta,p,fdr,dir_site,pos,chr,type,symbol
57400,chr12_55646226,31,31,0.149404761904762,0.0688879668718378,0.0805167950329241,0.188148302980944,1,hyper,55646226,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646227,21,27,0.175,0.10264324153213,0.0723567584678696,0.327955282976342,1,hyper,55646227,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646238,31,31,0.169969278033794,0.0708697664342826,0.0990995115995116,0.0570028418851165,1,hyper,55646238,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646239,21,27,0.224206349206349,0.063627730294397,0.160578618911952,0.0190932524961802,0.982482064682079,hyper,55646239,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646241,31,31,0.158941372247824,0.063387687581236,0.0955536846665879,0.0135967493373241,0.884155698120577,hyper,55646241,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646242,21,27,0.190873015873016,0.0512820512820513,0.139590964590965,0.0130351839245675,0.884155698120577,hyper,55646242,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646262,31,31,0.190399385560676,0.0557071960297767,0.134692189530899,0.0153934058254575,0.886513571681345,hyper,55646262,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646263,21,27,0.179761904761905,0.0986749875638765,0.0810869171980283,0.193393767668758,1,hyper,55646263,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646267,31,31,0.150032002048131,0.0625664657922723,0.0874655362558588,0.052141868456363,1,hyper,55646267,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646268,21,27,0.20515873015873,0.0698005698005698,0.13535816035816,0.0554416639258566,1,hyper,55646268,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646273,31,31,0.126555299539171,0.0142857142857143,0.112269585253456,0.00150559362126645,0.265701510088245,hyper,55646273,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646274,21,27,0.175793650793651,0.0557590557590558,0.120034595034595,0.0361887422972698,1,hyper,55646274,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646308,31,31,0.0376344086021505,0.0146401985111663,0.0229942100909843,0.44125561193899,1,hyper,55646308,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646309,21,27,0.136507936507937,0.0484330484330484,0.0880748880748881,0.190775513237489,1,hyper,55646309,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646312,31,31,0.0226122707147375,0.00293255131964809,0.0196797193950894,0.237704918032787,1,hyper,55646312,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646313,20,27,0.0588235294117647,0,0.0588235294117647,0.140610545790934,1,hyper,55646313,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646322,25,27,0.0323809523809524,0.00925925925925926,0.0231216931216931,0.322836827038508,1,hyper,55646322,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646323,22,27,0.164772727272727,0,0.164772727272727,0.027619928637505,1,hyper,55646323,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646330,25,27,0.0706666666666667,0.0320987654320988,0.0385679012345679,0.327954586089755,1,hyper,55646330,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646331,22,27,0.0568181818181818,0.0444444444444444,0.0123737373737374,1,1,hyper,55646331,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646333,25,27,0.105936507936508,0.0444444444444444,0.0614920634920635,0.0961467557298441,1,hyper,55646333,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646334,22,27,0.193181818181818,0.0824514991181658,0.110730319063652,0.476863392319914,1,hyper,55646334,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646350,22,27,0.131872294372294,0.0673721340388007,0.0645001603334937,0.147065221494515,1,hyper,55646350,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646351,22,27,0.162878787878788,0.103174603174603,0.0597041847041847,0.794813492672386,1,hyper,55646351,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646356,22,27,0.185281385281385,0.0572310405643739,0.128050344717011,0.044034536456441,1,hyper,55646356,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646357,22,27,0.229166666666667,0.0775132275132275,0.151653439153439,0.357054447598508,1,hyper,55646357,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646362,22,27,0.182251082251082,0.0506172839506173,0.131633798300465,0.0249238954650795,1,hyper,55646362,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646363,22,27,0.239448051948052,0.0599647266313933,0.179483325316659,0.0590042568911469,1,hyper,55646363,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646365,22,27,0.123160173160173,0.0123456790123457,0.110814494147827,0.0141811774943394,0.884155698120577,hyper,55646365,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646366,22,27,0.134469696969697,0.0753968253968254,0.0590728715728716,0.59402419444021,1,hyper,55646366,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646380,22,27,0.184145021645022,0.104850088183422,0.0792949334616001,0.156002684051594,1,hyper,55646380,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646381,22,27,0.246212121212121,0.10626102292769,0.139951098284432,0.541624639987302,1,hyper,55646381,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646396,22,27,0.108766233766234,0.0105820105820106,0.0981842231842232,0.0240725487966416,1,hyper,55646396,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646397,22,27,0.142045454545455,0.0185185185185185,0.123526936026936,0.0918669190886991,1,hyper,55646397,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646404,22,27,0.206114718614719,0.0797178130511464,0.126396905563572,0.0626968824770393,1,hyper,55646404,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646405,22,27,0.153409090909091,0.10626102292769,0.0471480679814013,0.96296545554899,1,hyper,55646405,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646411,22,27,0,0,0,1,1,hypo,55646411,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646412,3,1,,,,,,,55646412,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646413,1,0,,,,,,,55646413,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646424,9,10,,,,,,,55646424,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646425,0,1,,,,,,,55646425,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646427,9,10,,,,,,,55646427,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646428,0,1,,,,,,,55646428,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646441,9,10,,,,,,,55646441,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646442,0,1,,,,,,,55646442,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646452,9,10,,,,,,,55646452,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646453,0,1,,,,,,,55646453,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646460,9,10,,,,,,,55646460,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646461,0,1,,,,,,,55646461,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646463,9,10,,,,,,,55646463,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646464,0,1,,,,,,,55646464,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646471,9,10,,,,,,,55646471,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646472,0,1,,,,,,,55646472,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646523,3,7,,,,,,,55646523,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646543,1,0,,,,,,,55646543,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646544,3,7,,,,,,,55646544,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646549,1,0,,,,,,,55646549,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646550,3,7,,,,,,,55646550,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646552,1,0,,,,,,,55646552,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646553,3,7,,,,,,,55646553,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646618,1,0,,,,,,,55646618,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646621,2,2,,,,,,,55646621,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646680,2,2,,,,,,,55646680,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646681,0,1,,,,,,,55646681,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646709,3,2,,,,,,,55646709,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646710,0,1,,,,,,,55646710,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646728,0,1,,,,,,,55646728,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55647186,1,0,,,,,,,55647186,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55647217,1,0,,,,,,,55647217,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55647218,1,0,,,,,,,55647218,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55647407,0,1,,,,,,,55647407,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55647412,0,1,,,,,,,55647412,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648322,3,4,,,,,,,55648322,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648327,3,4,,,,,,,55648327,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648330,3,4,,,,,,,55648330,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648337,0,1,,,,,,,55648337,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648338,0,1,,,,,,,55648338,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648359,2,1,,,,,,,55648359,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648360,5,4,,,,,,,55648360,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648362,2,2,,,,,,,55648362,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648363,5,4,,,,,,,55648363,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648367,2,2,,,,,,,55648367,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648368,5,3,,,,,,,55648368,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648374,2,2,,,,,,,55648374,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648375,7,7,,,,,,,55648375,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648378,2,2,,,,,,,55648378,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648379,7,7,,,,,,,55648379,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648384,2,2,,,,,,,55648384,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648385,7,7,,,,,,,55648385,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648407,2,2,,,,,,,55648407,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648408,5,6,,,,,,,55648408,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648414,3,2,,,,,,,55648414,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648415,10,7,,,,,,,55648415,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648418,14,13,0.85,1,-0.15,0.248888888888889,1,hypo,55648418,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648419,10,7,,,,,,,55648419,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648451,15,13,0.344444444444444,0.461538461538462,-0.117094017094017,0.455256427513797,1,hypo,55648451,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648452,5,3,,,,,,,55648452,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648461,6,9,,,,,,,55648461,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648462,0,1,,,,,,,55648462,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648479,6,9,,,,,,,55648479,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648480,0,1,,,,,,,55648480,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648487,6,9,,,,,,,55648487,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648488,0,1,,,,,,,55648488,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648519,5,6,,,,,,,55648519,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648520,9,13,,,,,,,55648520,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648525,6,6,,,,,,,55648525,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648526,9,13,,,,,,,55648526,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648564,3,3,,,,,,,55648564,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648565,7,8,,,,,,,55648565,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648567,3,3,,,,,,,55648567,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648568,7,8,,,,,,,55648568,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648578,3,3,,,,,,,55648578,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648579,8,10,,,,,,,55648579,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648603,3,3,,,,,,,55648603,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648604,9,10,,,,,,,55648604,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648607,1,0,,,,,,,55648607,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648608,6,1,,,,,,,55648608,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648617,0,1,,,,,,,55648617,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648618,6,1,,,,,,,55648618,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648635,0,1,,,,,,,55648635,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648636,6,1,,,,,,,55648636,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648643,0,1,,,,,,,55648643,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648644,6,1,,,,,,,55648644,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648647,0,1,,,,,,,55648647,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648648,5,0,,,,,,,55648648,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648657,3,3,,,,,,,55648657,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648658,5,0,,,,,,,55648658,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648685,4,3,,,,,,,55648685,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648686,6,0,,,,,,,55648686,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648712,4,2,,,,,,,55648712,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648713,2,0,,,,,,,55648713,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648719,4,2,,,,,,,55648719,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648720,2,0,,,,,,,55648720,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648733,2,2,,,,,,,55648733,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648734,2,0,,,,,,,55648734,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648759,1,0,,,,,,,55648759,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648760,2,0,,,,,,,55648760,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648763,1,0,,,,,,,55648763,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648764,1,0,,,,,,,55648764,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648906,5,1,,,,,,,55648906,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648907,31,32,0.0260217082797728,0.0180135251976285,0.00800818308214434,0.655264178825218,1,hyper,55648907,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648914,32,32,0.938541635222884,0.933996857556482,0.00454477766640193,0.771467920125537,1,hyper,55648914,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648915,31,32,0.944295900648186,0.971850432176519,-0.027554531528333,0.0506823521518827,1,hypo,55648915,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648922,32,32,0.934451989751535,0.936823624677377,-0.00237163492584225,0.806986490894564,1,hypo,55648922,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648923,31,32,0.9372361129415,0.924588535458101,0.0126475774833996,0.75384431458826,1,hyper,55648923,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648940,32,32,0.908953664730598,0.928626523460466,-0.0196728587298678,0.448902237885792,1,hypo,55648940,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648941,31,32,0.964372832689022,0.950865947910785,0.0135068847782368,0.920936649499528,1,hyper,55648941,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648965,32,32,0.0277703129964194,0.0449217252418448,-0.0171514122454253,0.834349265261483,1,hypo,55648965,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648966,3,1,,,,,,,55648966,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648974,2,3,,,,,,,55648974,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648985,2,2,,,,,,,55648985,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55648986,0,1,,,,,,,55648986,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55649003,1,2,,,,,,,55649003,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55649004,0,1,,,,,,,55649004,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55649018,1,2,,,,,,,55649018,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55649019,0,1,,,,,,,55649019,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55649023,1,2,,,,,,,55649023,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55649024,0,1,,,,,,,55649024,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55649026,1,2,,,,,,,55649026,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55649027,0,1,,,,,,,55649027,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55649028,1,2,,,,,,,55649028,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55649029,0,1,,,,,,,55649029,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55649030,1,2,,,,,,,55649030,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55649031,0,1,,,,,,,55649031,chr12,promoter_TSS2kb,LOC124902940
58104,chr13_53027402,1,0,,,,,,,53027402,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53027810,1,3,,,,,,,53027810,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53027824,1,1,,,,,,,53027824,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53027847,1,0,,,,,,,53027847,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53027848,1,1,,,,,,,53027848,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53028132,1,0,,,,,,,53028132,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53028816,0,1,,,,,,,53028816,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53028845,4,0,,,,,,,53028845,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53028846,31,32,0.0189688447752964,0.0468208281119465,-0.0278519833366501,0.214849508721389,1,hypo,53028846,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53028932,29,32,0.0229485693481637,0.00833333333333333,0.0146152360148303,0.096356314022978,1,hyper,53028932,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53028933,3,0,,,,,,,53028933,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53028991,10,16,0.95,1,-0.05,0.276923076923077,1,hypo,53028991,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53028992,1,1,,,,,,,53028992,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53029008,10,16,1,1,0,1,1,hypo,53029008,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53029009,1,1,,,,,,,53029009,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53029022,10,16,0.933333333333333,0.9375,-0.00416666666666665,0.646153846153846,1,hypo,53029022,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53029023,1,1,,,,,,,53029023,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53029152,15,13,0.911111111111111,0.990384615384615,-0.0792735042735043,0.277777777777778,1,hypo,53029152,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53029179,3,0,,,,,,,53029179,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53029180,3,0,,,,,,,53029180,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53029230,23,31,0.877898550724638,0.931568789633306,-0.0536702389086682,0.687714996824612,1,hypo,53029230,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53029231,19,24,0.878947368421053,0.958333333333333,-0.0793859649122808,0.100453148666422,1,hypo,53029231,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53029236,23,31,0.893297101449275,0.905100634132892,-0.0118035326836169,0.52700316173744,1,hypo,53029236,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53029237,19,24,0.973684210526316,1,-0.0263157894736842,0.883720930232558,1,hypo,53029237,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53029318,2,0,,,,,,,53029318,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53029319,2,0,,,,,,,53029319,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53029518,2,0,,,,,,,53029518,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53029539,1,0,,,,,,,53029539,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53029554,1,0,,,,,,,53029554,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53030406,0,1,,,,,,,53030406,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53030452,0,1,,,,,,,53030452,chr13,promoter_TSS2kb,OLFM4
58104,chr13_53030460,0,1,,,,,,,53030460,chr13,promoter_TSS2kb,OLFM4
58964,chr14_52705184,4,0,,,,,,,52705184,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705190,4,0,,,,,,,52705190,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705192,4,0,,,,,,,52705192,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705213,2,0,,,,,,,52705213,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705759,1,0,,,,,,,52705759,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705762,1,0,,,,,,,52705762,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705771,1,0,,,,,,,52705771,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705804,1,0,,,,,,,52705804,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705808,1,0,,,,,,,52705808,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705809,1,0,,,,,,,52705809,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705890,4,0,,,,,,,52705890,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705891,32,32,0.038636805506281,0.0428552210665286,-0.00421841556024757,0.888592760809225,1,hypo,52705891,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705894,32,32,0.977454210308416,0.988582625703955,-0.0111284153955388,0.149064932901968,1,hypo,52705894,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705895,32,32,0.945697643037936,0.959834857450785,-0.0141372144128492,0.340255355703,1,hypo,52705895,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705902,32,32,0.979193557847023,0.993889728064853,-0.0146961702178299,0.0226989527749493,1,hypo,52705902,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705903,32,32,0.959829807307728,0.972193482637987,-0.0123636753302585,0.325477345050407,1,hypo,52705903,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705906,32,32,0.97734298001724,0.975118047867692,0.00222493214954789,1,1,hyper,52705906,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705907,32,32,0.966036407521439,0.967263913989457,-0.00122750646801839,0.943128753354698,1,hypo,52705907,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705941,32,32,0.97169027550397,0.974020418946741,-0.00233014344277094,0.368127222901923,1,hypo,52705941,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705942,32,32,0.967642447459533,0.971375805907056,-0.00373335844752298,0.521302346235423,1,hypo,52705942,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705948,32,32,0.984901858345288,0.975600705111794,0.00930115323349423,0.435817008636349,1,hyper,52705948,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705949,32,32,0.982970226500341,0.988008622125001,-0.00503839562466057,0.623060990958182,1,hypo,52705949,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705958,32,32,0.0627341950966913,0.0501864365792114,0.0125477585174799,0.660728482715102,1,hyper,52705958,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705959,4,2,,,,,,,52705959,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705988,29,32,0.95628078817734,0.991477272727273,-0.0351964845499329,0.108363434287302,1,hypo,52705988,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52705989,18,16,1,1,0,1,1,hypo,52705989,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52706065,2,0,,,,,,,52706065,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52706066,2,0,,,,,,,52706066,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52706069,21,25,0.966666666666667,0.978666666666667,-0.012,0.866930171277998,1,hypo,52706069,chr14,promoter_TSS2kb,PSMC6
58964,chr14_52706141,21,25,1,0.978666666666667,0.0213333333333333,0.579710144927536,1,hyper,52706141,chr14,promoter_TSS2kb,PSMC6
